hostID,posX,posY,timeEnterS,timeEnterC,timeEnterI,timeEnterR
87,0.442095013119,0.675882087558,0.0,1.43465841888,1.43466525477,5.57820594477
88,0.0750522224659,0.880928066429,0.0,2.00575129099,2.00601737832,9.34306064466
89,0.697630307757,0.602225272421,0.0,1.43981428738,1.43984997475,15.4668570038
90,0.051440024658,0.265817758405,0.0,1.46585998693,1.46607073555,4.78617158418
91,0.901602685116,0.0832867922832,0.0,1.72140469673,1.7214132705,5.33015622866
92,0.801077190747,0.537772950295,0.0,1.5995795954,1.59976597586,18.1674826001
93,0.117909822084,0.233691519263,0.0,2.26765197935,2.26783272584,6.91820473958
94,0.891432835127,0.774324560953,0.0,1.76391045484,1.76401999463,6.51788005005
95,0.669932688913,0.529751288309,0.0,2.04515575723,2.04528516718,6.99569605923
96,0.0971400172088,0.915947067683,0.0,1.77219138392,1.77224673837,4.53327498818
97,0.513894126891,0.348374368136,0.0,2.0769452174,2.07695875515,13.0159067979
98,0.222838459072,0.826710212311,0.0,1.90275912921,1.90300379291,16.4718597724
99,0.678948035613,0.827002183608,0.0,1.72181707054,1.72194765532,7.09594887988
100,0.0476970770614,0.901570321065,0.0,2.04208970174,2.04219474263,2.47078572674
101,0.490941603228,0.200346323672,0.0,2.45894677903,2.45909846335,3.1910670918
102,0.391662194775,0.51826843739,0.0,1.61058541384,1.61059284822,7.48019246762
103,0.201850069739,0.0748909044895,0.0,1.4995522563,1.49956735339,14.7049992099
104,0.890721021615,0.607634466244,0.0,1.74954109549,1.74956342183,8.94446209775
105,0.126659393154,0.472343958959,0.0,1.76812326859,1.76814824706,11.9931933324
106,0.0311931687156,0.93708958005,0.0,1.85196598089,1.85197746569,11.4260427199
107,0.958110978058,0.175731438014,0.0,1.98170272179,1.98182604974,4.21878007824
108,0.35290139141,0.00220546569571,0.0,1.52374770991,1.52410798143,13.5020101137
109,0.222479402223,0.94338975281,0.0,1.93907255439,1.93907670248,21.1227964269
110,0.874241985433,0.468961636261,0.0,1.94454514084,1.94459836324,16.0132941912
111,0.819915676103,0.413314922874,0.0,1.73450605781,1.73467754298,19.4620872113
112,0.544231415198,0.695732079668,0.0,1.86844589682,1.86847490976,6.91774136939
113,0.373241826236,0.303154659611,0.0,1.31430526652,1.3144786243,48.6879933955
114,0.324260639671,0.865223832557,0.0,1.52517475359,1.52526766951,6.45307637255
115,0.73518143239,0.444832938184,0.0,1.62350580897,1.62355683512,24.0563035737
116,0.118833322023,0.967535754062,0.0,1.72857211573,1.7285991961,4.00776689255
117,0.974379639493,0.386633318166,0.0,1.63178905182,1.63180033892,5.46765897623
118,0.422024910393,0.145207802011,0.0,1.80329507787,1.80334159213,4.37289528201
119,0.541121867554,0.881080834817,0.0,1.52157894004,1.52186999755,12.1755231119
120,0.375559555181,0.871812019999,0.0,1.72557807325,1.72579829981,3.21808595058
121,0.00218433056442,0.0640630293453,0.0,1.67962311323,1.67966338142,21.6951608378
122,0.617039734387,0.248592253668,0.0,2.09302435433,2.09335319599,5.90548460565
123,0.3938282191,0.318485328536,0.0,1.73669673554,1.73671044421,9.03921187409
124,0.612840775778,0.906874425491,0.0,1.6317014855,1.6318018998,2.70388255706
125,0.0938441513448,0.000585221447572,0.0,1.66040789293,1.66044141385,4.43790939543
126,0.462087018042,0.160989767219,0.0,1.88968218478,1.88978215428,3.50734025072
127,0.181865765735,0.510851634681,0.0,1.3656718064,1.36590672233,18.8157712379
128,0.235046378066,0.320385202353,0.0,1.47323464797,1.47334574642,10.9475339781
129,0.671137518945,0.355446103515,0.0,1.57905848017,1.57920474865,7.08909061044
130,0.202678688524,0.243760733218,0.0,1.90774649152,1.90777790117,11.3881712659
131,0.874397407124,0.752194041929,0.0,1.40676259024,1.40681286665,59.0735662489
132,0.218534616598,0.430108277031,0.0,1.01175835679,1.01213236384,21.8043808498
133,0.462535023824,0.67198609166,0.0,1.55255349845,1.5527613108,7.6981362387
134,0.0917016861493,0.0650724600616,0.0,1.79764911554,1.79783349489,22.813062336
135,0.496672910008,0.345060934589,0.0,1.23518139097,1.23533990099,2.63255580016
136,0.840125687772,0.294984204497,0.0,2.060552602,2.06056684945,19.9283696591
137,0.695965734974,0.66970495938,0.0,1.62645690166,1.62664147804,2.50204209617
138,0.668070496041,0.505072812798,0.0,1.5940392276,1.59407700625,4.4797574118
139,0.756510433342,0.0680252823909,0.0,1.64714995635,1.64723177848,12.1217663902
140,0.658810737114,0.261486828362,0.0,1.96394840061,1.96395993321,20.1540375744
141,0.387699030616,0.011102380076,0.0,1.83880053804,1.83888191454,11.2593474391
142,0.753345182173,0.607298583623,0.0,1.73612733224,1.73619841407,9.65139353136
143,0.0459347590984,0.587856110833,0.0,1.91441118256,1.9144711642,23.0011505099
144,0.570036079309,0.644663793257,0.0,1.80987189509,1.8098768386,7.99577248965
145,0.649216806707,0.503531142051,0.0,1.54677799107,1.54719013178,26.9423235004
146,0.0968333019327,0.233887849145,0.0,1.78296592035,1.78314730903,4.7790818379
147,0.812420308587,0.974319624552,0.0,1.34874839393,1.34880660352,7.7218650258
148,0.271926258294,0.0689642201484,0.0,1.94233649007,1.94246338827,3.30396939942
149,0.825023663662,0.770031281162,0.0,1.81075476478,1.81077600125,3.89585287825
150,0.345609835707,0.609406730988,0.0,1.70043680191,1.7005576181,2.89009214238
151,0.546531051509,0.400934832724,0.0,2.22594219012,2.22599238468,13.2200833819
152,0.279548887677,0.821885144428,0.0,1.78519582705,1.78519698043,13.0402755039
153,0.614622338366,0.754465799844,0.0,1.64540403832,1.64546064363,12.0635943723
154,0.597566273254,0.936138638133,0.0,1.9278703746,1.92787553842,4.24682102471
155,0.15028416327,0.0883781738923,0.0,1.82323848717,1.82343620441,22.2007317962
156,0.398443851084,0.899397570579,0.0,1.86561694523,1.86579459765,6.48428217087
157,0.501742280508,0.75211933323,0.0,1.76939484564,1.7694507369,17.4125624672
158,0.93012804712,0.560424423697,0.0,1.94152042393,1.94165519203,9.74857039974
159,0.715623573751,0.354156498582,0.0,1.42053993366,1.42061942325,8.23768806033
160,0.39888425739,0.314302612027,0.0,1.69315308864,1.69325846221,10.3338541146
161,0.0448371193836,0.279777335823,0.0,1.84639552688,1.84642209343,9.36057583183
162,0.25088165126,0.566982940465,0.0,1.42793614055,1.42796503714,5.03897508918
163,0.426107304957,0.972408901278,0.0,1.57508497858,1.57523014526,18.7973183107
164,0.270158138125,0.0962681873812,0.0,1.68623340438,1.68628419476,11.241861667
165,0.0615495104592,0.37167049915,0.0,1.4448813344,1.44517874615,21.8004330648
166,0.842108000439,0.962834186643,0.0,1.51858132336,1.51869094122,3.99654627698
167,0.704287366187,0.435609891925,0.0,2.26807261775,2.26815004224,4.97695414829
168,0.84920775687,0.0840763927238,0.0,1.66758028317,1.66777301231,8.05280345784
169,0.474595783154,0.0934024908113,0.0,1.91080732908,1.91082861841,21.7062594851
170,0.677754633961,0.666995304557,0.0,1.61874620947,1.61902945505,26.0248822807
171,0.293540219461,0.360011083075,0.0,1.93632404972,1.93656041422,29.1998391013
172,0.7981494621,0.429314715692,0.0,1.89665498322,1.89668012987,6.36167536308
173,0.467450169924,0.0663767363036,0.0,1.89917409433,1.89918076484,15.3968686099
174,0.398795517589,0.944983993031,0.0,1.32491994623,1.32499768735,11.1029014689
175,0.424949883804,0.86875967587,0.0,1.90179847243,1.90246021372,10.7734482338
176,0.417251883535,0.553498862178,0.0,1.46505348227,1.46516304434,7.49808817274
177,0.944210545581,0.437913872423,0.0,2.09119717788,2.09130475678,3.02730173032
178,0.110296387549,0.50418135013,0.0,1.46250489447,1.46252583426,10.5385336929
179,0.122027520331,0.598408457757,0.0,1.42259476107,1.42286521976,12.3240523113
180,0.598491980429,0.626426801115,0.0,1.83865171139,1.83870047987,16.6196342165
181,0.892361528911,0.430751309632,0.0,1.91734104909,1.91734433335,17.4261420367
182,0.074081975973,0.154160233016,0.0,1.44159654436,1.44162791881,5.69394417993
183,0.241970739655,0.710502779545,0.0,1.3326933252,1.33274462013,29.7898319853
184,0.0854553464514,0.65069263127,0.0,1.22687577089,1.22713058951,4.59790209391
185,0.314368372656,0.514724534359,0.0,1.52352606932,1.52362510805,11.4586707193
186,0.0711345092518,0.585697736237,0.0,1.51593166802,1.51604832208,7.60684280667
187,0.807796170477,0.342494474729,0.0,1.69809379387,1.69813796401,8.80028501624
188,0.0180751071011,0.161599307461,0.0,1.92776581488,1.92808628128,9.39723618747
189,0.9417374869,0.323497997967,0.0,1.44818778931,1.44820493098,3.01446882131
190,0.0889829226738,0.499984700502,0.0,1.7643706318,1.76446341697,3.27078494745
191,0.844481628554,0.487762788985,0.0,2.00245178945,2.00261640025,3.61838891523
192,0.373384400546,0.648210097576,0.0,1.71094396246,1.71119595371,6.16779514149
193,0.239475106291,0.214622528292,0.0,1.75794085541,1.7580969128,20.9395042572
194,0.906447453975,0.972506892428,0.0,2.40679172488,2.4068287222,23.9827197574
195,0.759174012102,0.681782548816,0.0,1.5762149731,1.57625744383,21.8668328132
196,0.458927464599,0.527110068332,0.0,2.19430387186,2.19436033326,2.84204778348
197,0.631611663641,0.833546950535,0.0,1.37205325335,1.37217871513,19.5997867249
198,0.779847692075,0.449644828475,0.0,1.66860760608,1.66862253866,15.9185184904
199,0.0335200706264,0.631123115591,0.0,1.48588623267,1.48600860789,2.62675102585
200,0.55256087391,0.114480908762,0.0,1.33490040669,1.33490145615,12.998462715
201,0.783063555156,0.752933565192,0.0,1.82769422191,1.8280060109,14.3154091069
202,0.582675096097,0.0241168675758,0.0,1.96431632407,1.96439635952,4.43871551882
203,0.388138182381,0.476096739675,0.0,1.52016058075,1.52021531824,24.5441000325
204,0.515821437957,0.291776609999,0.0,1.54784494306,1.54825168463,47.0608934501
205,0.458459113281,0.571375940055,0.0,1.89269953315,1.89289423674,3.17544065163
206,0.150215625436,0.416377282495,0.0,1.90467894975,1.90474743499,9.65924472756
207,0.607778944747,0.394087235038,0.0,1.38951991655,1.38958044625,7.0569601405
208,0.888418418912,0.990500986644,0.0,1.75429334157,1.75447378641,8.5697359354
209,0.103199391956,0.697662692205,0.0,1.59875438939,1.59882230216,4.8482327498
210,0.27709507772,0.890338651486,0.0,1.75133831972,1.75135475568,3.2864171252
211,0.724640195611,0.8207484156,0.0,1.55613219644,1.55624885813,14.3110479314
212,0.587909780526,0.928076340654,0.0,2.14659396719,2.14682017305,3.39354022121
213,0.545409175529,0.330532447866,0.0,1.56462708924,1.56467148273,25.3050720741
214,0.80669607439,0.384095468676,0.0,1.73378435936,1.73415477841,5.20955395205
215,0.0959219591421,0.409869730452,0.0,1.257814933,1.25787454712,30.9658192645
216,0.0784266376503,0.664095528048,0.0,1.7860846704,1.7862100212,15.5596455098
217,0.811854161638,0.979446088192,0.0,1.79188168762,1.79192043884,5.93156731231
218,0.91259899991,0.97839878601,0.0,1.34400767961,1.34404671024,3.62791148281
219,0.510174904002,0.643292946074,0.0,1.12727293999,1.12729807222,3.89208997557
220,0.34436954995,0.38233474673,0.0,1.4759067052,1.47600368441,6.11344149291
221,0.519190697306,0.194561957671,0.0,1.84093094813,1.84105859393,2.54411845749
222,0.270035851846,0.564462145632,0.0,1.77559676389,1.77560622516,31.0022385467
223,0.967807591672,0.185817012822,0.0,2.0192729673,2.01929496937,2.83547082745
224,0.677939398601,0.647527441053,0.0,1.96989927444,1.96997932076,3.02298103091
225,0.160331457881,0.965908855197,0.0,1.85952153699,1.8596324148,11.2548700354
226,0.337680986525,0.708800181926,0.0,1.91216296735,1.9121743995,2.84792220232
227,0.816833310735,0.504105567361,0.0,1.6490949053,1.64942875653,2.94563905946
228,0.860601471359,0.337949386898,0.0,1.29578679205,1.29596611791,16.6702159509
229,0.731621999333,0.385806164394,0.0,2.29785289254,2.29791113329,4.92541980512
230,0.0641492192527,0.62098509298,0.0,1.61030277119,1.6104919397,22.6122815397
231,0.749036582636,0.0157038497334,0.0,1.73135452892,1.73146944835,21.7201010055
232,0.654991809738,0.332007633834,0.0,1.7005515196,1.70064763992,14.7691562344
233,0.205659188979,0.494247335564,0.0,1.89567274403,1.89592393807,5.29494346419
234,0.0762860050851,0.856879791114,0.0,1.60187540854,1.60212574279,16.9811648566
235,0.831970068484,0.543494799305,0.0,1.85737113427,1.85742214016,21.4822604142
236,0.154428105293,0.850237655925,0.0,1.9692859783,1.96932165453,20.2246920632
237,0.390080443917,0.581989744854,0.0,1.85533466972,1.85544446135,6.5243171123
238,0.267396163988,0.618940094584,0.0,1.78779123628,1.7878098266,32.9734016956
239,0.24444878283,0.781568174479,0.0,1.86905112705,1.86906328619,4.43098009813
240,0.998784914973,0.156119814802,0.0,1.63841781149,1.63847373446,8.9572196753
241,0.0483854799601,0.00897414652205,0.0,1.89536992589,1.8954359043,20.1269035051
242,0.0929237438195,0.600488610118,0.0,1.54789235912,1.5480281051,6.03531234216
243,0.148490312556,0.48318687506,0.0,1.65350460242,1.65355788532,6.77323537351
244,0.912680431209,0.335182672738,0.0,2.13701192479,2.13725249499,7.87799411459
245,0.443172150367,0.232248983989,0.0,1.48580588239,1.48590105474,5.99779610751
246,0.892657743401,0.714910679753,0.0,1.66765731306,1.66784086192,9.34957722419
247,0.578856696506,0.948585061645,0.0,2.22312697441,2.22340349633,3.20704433371
248,0.723198751971,0.612928779281,0.0,1.64378887881,1.6439348335,12.9998306554
249,0.455468975972,0.930733412752,0.0,1.77582978231,1.77590176317,10.9039612473
250,0.982500093397,0.0914117684335,0.0,1.8320900618,1.83212890104,5.37851649742
251,0.0459338373073,0.99856266121,0.0,1.7220323585,1.72208409993,19.5356384776
252,0.455739102666,0.0412923836896,0.0,2.26101931224,2.26109481754,5.66412278462
253,0.596795972053,0.0370889837228,0.0,2.0087928976,2.00929708785,2.59251279574
254,0.23395450585,0.772820366013,0.0,1.26907413419,1.26919762414,5.90503478686
255,0.846142527204,0.763360230803,0.0,2.07997934593,2.07998396438,26.0542764681
256,0.493911017264,0.837884024149,0.0,2.07569421992,2.07576720541,8.16666959399
257,0.0536532563891,0.534474057355,0.0,1.4256508978,1.42574694259,11.4675379722
258,0.615757243889,0.236051290665,0.0,1.37285891663,1.3729040524,7.16360468427
259,0.93741019972,0.0397817916682,0.0,1.55631494032,1.55632425417,7.39549226925
260,0.148530422137,0.664816180669,0.0,1.44563181417,1.44570189536,3.49387028599
261,0.150256654175,0.664722884946,0.0,1.63799200885,1.63808078734,8.25422889089
262,0.364337084169,0.0420896599826,0.0,1.43353625923,1.43368453676,14.7672182519
263,0.528701313363,0.778578141615,0.0,1.20167673925,1.20188298177,8.68349371912
264,0.500184681585,0.86865599292,0.0,1.56906276584,1.56906984184,9.07238839873
265,0.623365900191,0.786840169276,0.0,1.64342072459,1.64347213535,22.5712531527
266,0.210304035493,0.361508632613,0.0,1.30660694581,1.30661906153,9.40560292214
267,0.975658710586,0.341666347823,0.0,1.46338832304,1.46346566558,13.3208995893
268,0.755437880617,0.0249153041442,0.0,1.65529469406,1.65531416427,3.63181292963
269,0.435369052664,0.34357201956,0.0,1.43304588198,1.43318703687,15.3304952662
270,0.263990073124,0.521612346234,0.0,1.92020727645,1.92045358469,4.24718270861
271,0.254291497513,0.821705876472,0.0,1.46526923124,1.46538340319,6.62826847392
272,0.334483184978,0.315903532453,0.0,1.52916556381,1.52918857546,9.07791779569
273,0.34897000093,0.626424766477,0.0,0.940218373834,0.940395057595,12.2460073548
274,0.0386288161477,0.923096028611,0.0,1.62892797601,1.62903719121,32.0326413783
275,0.793210213359,0.304765071359,0.0,1.89572297292,1.89575639721,10.0271625592
276,0.0692411920388,0.136932361882,0.0,1.50500377116,1.50508912536,8.2074058443
277,0.80051133133,0.183154457545,0.0,1.52598651128,1.52598780452,5.66190867694
278,0.493763202195,0.582484551068,0.0,1.82709053551,1.827308564,51.8865748488
279,0.493412971317,0.402785135012,0.0,2.08322741192,2.08327704777,4.18872014958
280,0.252511262665,0.500039151029,0.0,1.4548565324,1.45488809956,3.16191302941
281,0.253465515501,0.725220396137,0.0,1.56522280379,1.56536264015,13.1830109018
282,0.478318629528,0.632249980605,0.0,1.31193033854,1.3121014337,29.1187169097
283,0.66219314068,0.888036439538,0.0,1.93892404738,1.93909462546,14.0981957786
284,0.514541535089,0.672380659618,0.0,1.288380681,1.28864068427,3.14370386844
285,0.117189239295,0.358281471279,0.0,1.57954911374,1.57955480556,17.7815536152
286,0.803445114234,0.907239824508,0.0,1.58371258525,1.58377048344,6.29960425226
287,0.907316187638,0.697356556672,0.0,1.95248972139,1.9526571284,12.5596547512
288,0.488390940008,0.88851225872,0.0,2.30195890603,2.30196962461,2.9480219539
289,0.242155461066,0.577938043673,0.0,1.52418589366,1.52430665918,10.0982521541
290,0.739775374564,0.0720765817844,0.0,1.91042906995,1.91065495881,8.19204288892
291,0.534613742486,0.33306799771,0.0,1.626031207,1.62606878893,2.84520110449
292,0.657398495903,0.999429816245,0.0,1.69849980472,1.69850540637,15.6711302286
293,0.1301122202,0.679480503833,0.0,1.4535753018,1.45367069965,14.2037719345
294,0.842571563583,0.663279982481,0.0,1.04484560048,1.0451905224,9.15387631715
295,0.946003279554,0.824669304992,0.0,1.37630926338,1.37653957319,4.84047044511
296,0.256878630924,0.530968799133,0.0,1.48529536456,1.48549235007,9.38386438179
297,0.299718385274,0.783050521751,0.0,1.89509515193,1.89526399398,19.9257595312
298,0.356994968249,0.563128680272,0.0,1.07736007719,1.07736095611,13.7102144388
299,0.969350728698,0.956986684885,0.0,1.41695088773,1.4169983795,2.79930624393
300,0.773189217077,0.713437908337,0.0,2.09918712281,2.09922894189,2.49237707527
301,0.936441212767,0.675275221216,0.0,1.33231452545,1.33237214526,14.1577757214
302,0.932758027231,0.922393384174,0.0,1.98464035706,1.98469524051,2.49534176057
303,0.986809296908,0.698185165834,0.0,1.73837795103,1.7385356483,8.17480570834
304,0.861085192662,0.111906439838,0.0,1.66864767911,1.66872835912,2.72120079877
305,0.383846810813,0.793762349367,0.0,2.25834482494,2.25844612503,4.19824515558
306,0.941596644981,0.593055318014,0.0,1.59509214134,1.59526919513,32.6494943515
307,0.934902159294,0.299564689955,0.0,1.46859430405,1.46860948043,5.7719247181
308,0.893087055809,0.574177943646,0.0,2.18204853753,2.1823890713,14.517305262
309,0.0844232813539,0.343607594232,0.0,1.79215690349,1.79227316903,17.8414171904
310,0.508833226671,0.909771188339,0.0,1.55326331172,1.5532892385,17.4174162581
311,0.0276500385411,0.340045852682,0.0,1.27639286247,1.27640524723,33.5389524564
312,0.245361592256,0.289240002803,0.0,1.43912545181,1.4391459221,13.3694523746
313,0.211923666837,0.732933790256,0.0,1.52006617628,1.52015694626,8.03611264487
314,0.516436241791,0.827294749637,0.0,2.05575883326,2.05591620142,4.24190618805
315,0.568070735199,0.527860549369,0.0,1.69640312129,1.69687863038,5.49541038999
316,0.119818784405,0.69502575063,0.0,1.78776317163,1.78810220138,4.81110480544
317,0.460846348165,0.782041009115,0.0,2.5975952236,2.59803740056,6.98610039088
318,0.048622562192,0.110586944277,0.0,1.80821195782,1.80826015594,15.0282561185
319,0.125289284307,0.293364379144,0.0,1.59236645251,1.59239197861,7.86299223304
320,0.0228147793264,0.5125907171,0.0,1.96540298718,1.96559030009,7.99129984425
321,0.139082563396,0.929038180934,0.0,2.35828309551,2.35839164444,9.82321787695
322,0.920017248201,0.417289913815,0.0,2.07748207912,2.0774855482,15.5443229689
323,0.479071934492,0.907311933882,0.0,1.93624238493,1.93626065965,8.32656429551
324,0.440236291535,0.141179321249,0.0,1.60356827001,1.60380576207,10.0466742951
325,0.21826843904,0.838088738614,0.0,1.65476797479,1.65484009015,7.57308786401
326,0.0220273704944,0.994222548976,0.0,1.88808008599,1.88813338256,16.5156025599
327,0.204853434891,0.899434847933,0.0,1.09026821688,1.09028949295,22.9240326018
328,0.14787003557,0.603551705281,0.0,1.4555812657,1.45582316569,4.96746517312
329,0.859394879515,0.587983564726,0.0,1.36497703673,1.36505165386,9.0022721642
330,0.452742068742,0.501763353524,0.0,1.86307381134,1.86311268278,4.6577669485
331,0.911318206125,0.0405901322427,0.0,2.21464731557,2.21466944591,4.67186192729
332,0.152973076765,0.307206375534,0.0,1.60218423409,1.60219323125,16.7496101428
333,0.404060879863,0.337920454685,0.0,1.6623604337,1.66246353731,21.6467288493
334,0.0936743428852,0.530952206877,0.0,1.83135356916,1.83161913048,22.1063394948
335,0.871252276401,0.678219095066,0.0,1.86696246501,1.86696706111,16.2864313757
336,0.61545838551,0.167250794247,0.0,1.99951849646,1.9995525803,6.47618420997
337,0.207637951564,0.980416700238,0.0,1.28682346117,1.2868270386,5.1910932292
